time	V(pwm)	V(tri)
5.360184010851098e-003	3.753352e-001	2.038422e+000
5.360329429815233e-003	2.470588e-001	2.044528e+000
5.360382862088164e-003	2.256359e-001	2.046772e+000
5.360453897192066e-003	2.138201e-001	2.049755e+000
5.360538627177161e-003	2.051063e-001	2.053313e+000
5.360658360528885e-003	1.968931e-001	2.058340e+000
5.360808913260531e-003	1.889865e-001	2.064662e+000
5.361038868935390e-003	1.792552e-001	2.074317e+000
5.361448371625119e-003	1.659876e-001	2.091511e+000
5.362191126030807e-003	1.492259e-001	2.122697e+000
5.363084325106393e-003	1.362716e-001	2.160199e+000
5.364064164217752e-003	1.277887e-001	2.201337e+000
5.365343960488041e-003	1.213506e-001	2.255066e+000
5.366950761792426e-003	1.166288e-001	2.322519e+000
5.369032909731757e-003	1.128954e-001	2.409921e+000
5.371833887907465e-003	1.093753e-001	2.527486e+000
5.375837754237306e-003	1.052278e-001	2.695515e+000
5.382148057305239e-003	9.932255e-002	2.960280e+000
5.391913682305238e-003	9.088853e-002	3.369902e+000
5.401679307305238e-003	8.314274e-002	3.779335e+000
5.410443312662721e-003	7.666702e-002	4.146585e+000
5.410500533121706e-003	7.662740e-002	4.148981e+000
5.411126853134847e-003	7.619747e-002	4.175202e+000
5.411753173147987e-003	7.577010e-002	4.201411e+000
5.412379493161128e-003	7.534527e-002	4.227606e+000
5.413005813174269e-003	7.492300e-002	4.253789e+000
5.413632133187410e-003	7.450327e-002	4.279959e+000
5.414258453200550e-003	7.408610e-002	4.306116e+000
5.414884773213691e-003	7.367148e-002	4.332260e+000
5.416348860843177e-003	7.270812e-002	4.393267e+000
5.417246568187758e-003	7.212401e-002	4.430571e+000
5.417372375081292e-003	7.204268e-002	4.435784e+000
5.417623988868360e-003	7.188068e-002	4.446180e+000
5.418127216442495e-003	7.155772e-002	4.466907e+000
5.418425638294361e-003	7.136669e-002	4.479150e+000
5.418465616672800e-003	7.134116e-002	4.480783e+000
5.418545573429676e-003	7.129017e-002	4.484039e+000
5.418674725253235e-003	7.120785e-002	4.489284e+000
5.418693387268269e-003	7.119596e-002	4.490039e+000
5.418730711298338e-003	7.117221e-002	4.491547e+000
5.418805359358476e-003	7.112470e-002	4.494558e+000
5.418840988747416e-003	7.110205e-002	4.496003e+000
5.418872004242274e-003	7.108232e-002	4.497287e+000
5.418897976320320e-003	7.106581e-002	4.498411e+000
5.418926879535768e-003	7.104745e-002	4.499745e+000
5.418961481229302e-003	7.102547e-002	4.501437e+000
5.418996400432836e-003	7.100330e-002	4.503099e+000
5.419044697236644e-003	7.097264e-002	4.505003e+000
5.419098000164274e-003	7.093883e-002	4.506484e+000
5.419150876145328e-003	7.090530e-002	4.507313e+000
5.419240890598222e-003	7.084827e-002	4.507070e+000
5.419420919504008e-003	7.073432e-002	4.503465e+000
5.419427465900407e-003	7.073018e-002	4.503255e+000
5.419440558693204e-003	7.072190e-002	4.502744e+000
5.419466744278798e-003	7.070535e-002	4.501676e+000
5.419487996386930e-003	7.069192e-002	4.500716e+000
5.419502912879400e-003	7.068250e-002	4.499944e+000
